RET_M1,CUSTOMER_ID,MES_BGI,MES_CLIENTE,YEAR_BGI,YEAR_CLIENTE,MES_COSECHA,YEAR_COSECHA,CLTE_COSECHA,ORD_ORDENES_TOTALES,ORD_ORDENES_COMPLETADAS,ORD_ORDENES_COMPLETADAS_A_TIEMPO,ORD_ORDENES_COMPLETADAS_CON_RETRASO,ORD_ORDENES_CANCELADAS,ORD_ORDENES_OTROS,MNT_TOTAL_GMV,MNT_TOTAL_DESCUENTO,MNT_TOTAL_COSTO_ENVIO,MNT_TOTAL_COSTO_SERVICIO,MNT_TOTAL_PROPINA,MNT_PROM_GMV,MNT_PROM_DESCUENTO,MNT_PROM_COSTO_ENVIO,MNT_PROM_PROM_SERVICIO,MNT_PROM_PROPINA,MDP_TOT_ORDENES_CASH,MDP_TOT_ORDENES_TDC,MDP_TOT_ORDENES_PAGO_DIGITAL,MDP_TOT_ORDENES_PAGO_DIGITAL_RAPPI,MDP_TOT_TARJETA_DEBITO,MDP_TOT_TDC_NACIONAL,MDP_TOT_TDC_INTERNACIONAL,EXP_TIEMPO_ESPERA_EFECTIVO_M,EXP_TIEMPO_ESPERA_PROMETIDO_M,EXP_KPI_TIEMPO_ESPERA,EXP_ORDEN_CON_RECLAMO,EXP_ORDEN_SIN_RECLAMO,EXP_ORDENES_WEB,EXP_ORDENES_ANDROID,EXP_ORDENES_IOS
1,1313106467,11,10,2021,2021,10,2021,1,4,4,4,0,0,0,170188,67600,30000,11388,8000,42547,16900,7500,2847,2000,0,4,0,0,0,0,4,112,135,0.8296296296,3,1,0,4,0
0,1313106731,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,63484,14550,7500,8246,0,63484,14550,7500,8246,0,1,0,0,0,0,0,0,39,107,0.3644859813,0,1,0,1,0
1,1313151343,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,22409,8500,8500,3673,2000,22409,8500,8500,3673,2000,1,0,0,0,0,0,0,45,79,0.5696202532,0,1,0,1,0
0,1313190397,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,95739.2,8500,8500,14949,2000,95739.2,8500,8500,14949,2000,0,1,0,0,0,0,1,70,114,0.6140350877,0,1,0,1,0
0,1313243015,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,30690,950,11900,6846,2000,30690,950,11900,6846,2000,1,0,0,0,0,0,0,51,41,1.243902439,0,1,0,1,0
0,1313260945,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,64910,0,13200,9182,2000,64910,0,13200,9182,2000,1,0,0,0,0,0,0,30,52,0.5769230769,0,1,0,0,1
0,1313277963,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,34062,0,8500,7282,2000,34062,0,8500,7282,2000,1,0,0,0,0,0,0,33,43,0.7674418605,0,1,0,0,1
0,1313293208,11,10,2021,2021,10,2021,1,4,4,4,0,0,0,172000,0,30000,40404,8000,43000,0,7500,10101,2000,4,0,0,0,0,0,0,30,123,0.243902439,3,1,0,0,4
0,1313297042,11,10,2021,2021,10,2021,1,2,2,0,2,0,0,576716,18700,17000,24108,4000,288358,9350,8500,12054,2000,0,2,0,0,0,0,2,115,75,1.533333333,1,1,0,2,0
0,1313297688,11,10,2021,2021,10,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,17,NULL,0,2,0,2,0
0,1313347922,12,11,2021,2021,11,2021,1,2,2,0,2,0,0,33230,0,19700,10072,0,16615,0,9850,5036,0,0,2,0,0,0,0,2,117,43,2.720930233,1,1,0,2,0
0,1313350473,12,11,2021,2021,11,2021,1,4,4,4,0,0,0,258903.5,1450,34000,20787,8000,64725.875,362.5,8500,5196.75,2000,3,0,0,1,0,0,0,51,61,0.8401639344,2,2,0,4,0
0,1313352472,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,49240,15900,10500,7706,0,24620,7950,5250,3853,0,2,0,0,0,0,0,0,67,137,0.4890510949,1,1,0,0,2
0,1313360165,12,11,2021,2021,11,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,3,0
0,1313380706,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,294090.7,2200,25500,28700,24500,98030.23333,733.3333333,8500,9566.666667,8166.666667,0,3,0,0,0,0,3,137,192,0.5665705044,0,3,0,3,0
0,1313386599,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,58093.4,2700,17400,6164,0,29046.7,1350,8700,3082,0,2,0,0,0,0,0,0,31,51,0.6078431373,1,1,0,2,0
0,1313415647,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,119500,7500,15000,6707,4000,59750,3750,7500,3353.5,2000,0,2,0,0,0,0,0,261,363,0.4918730228,0,2,0,0,2
0,1313432208,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,16140,350,7500,8947,2000,16140,350,7500,8947,2000,1,0,0,0,0,0,0,26,82,0.3170731707,0,1,0,0,1
0,1313462353,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,39120,0,11400,11220,0,19560,0,5700,5610,0,0,2,0,0,0,0,2,53,129,0.4108527132,1,1,0,0,2
0,1313464531,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,92195,17700,25500,16619,2000,30731.66667,5900,8500,5539.666667,666.6666667,0,3,0,0,0,0,3,57,71,0.8057692308,1,2,0,0,3
0,1313468822,12,11,2021,2021,11,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,413,NULL,0,1,0,0,1
0,1313484800,12,11,2021,2021,11,2021,1,3,1,1,0,2,0,67500,8500,8500,12157,2000,67500,8500,8500,12157,2000,0,1,0,0,0,0,1,81,553,0.8265306122,0,3,0,0,3
0,1313495948,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,59770,600,7500,4882,2000,59770,600,7500,4882,2000,0,1,0,0,0,0,1,44,60,0.7333333333,0,1,0,1,0
0,1313534065,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,350135.2,0,14200,31038,4000,175067.6,0,7100,15519,2000,0,2,0,0,0,0,2,60,101,0.5940594059,1,1,2,0,0
0,1313539681,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,155236,140320,4900,10009,3000,155236,140320,4900,10009,3000,1,0,0,0,0,0,0,38,60,0.6333333333,0,1,0,1,0
0,1313542053,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,14753,7500,7500,2753,0,14753,7500,7500,2753,0,1,0,0,0,0,0,0,47,161,0.2919254658,0,1,0,1,0
0,1313558112,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,78000,17400,8500,4119,0,78000,17400,8500,4119,0,1,0,0,0,0,0,0,719,756,0.9510582011,0,1,0,1,0
0,1313562364,12,11,2021,2021,11,2021,1,4,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,91,125,0.728,3,1,0,0,4
0,1313565310,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,64305,16900,7500,3547,0,64305,16900,7500,3547,0,1,0,0,0,0,0,0,54,97,0.5567010309,0,1,0,1,0
0,1313579754,1,12,2022,2021,12,2021,1,5,5,0,5,0,0,250900,0,33000,35280,10000,50180,0,6600,7056,2000,0,0,5,0,0,0,0,65,60,1.083333333,4,1,0,0,5
0,1313586089,1,12,2022,2021,12,2021,1,2,1,1,0,1,0,27530,0,8500,3319,0,27530,0,8500,3319,0,1,0,0,0,0,0,0,28,76,0.2477876106,0,2,0,0,2
0,1313616713,1,12,2022,2021,12,2021,1,4,4,4,0,0,0,225500,0,30000,13134,8000,56375,0,7500,3283.5,2000,4,0,0,0,0,0,0,165,221,0.6103940217,2,2,0,0,4
0,1313639001,1,12,2022,2021,12,2021,1,4,4,4,0,0,0,152760,0,33000,31710,8000,38190,0,8250,7927.5,2000,4,0,0,0,0,0,0,80,122,0.6674229008,1,3,0,0,4
0,1313665533,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,50510,0,12200,20772,4000,25255,0,6100,10386,2000,2,0,0,0,0,0,0,57,122,0.4672131148,1,1,0,0,2
0,1313676282,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,231594.5,4450,8500,8900,4000,231594.5,4450,8500,8900,4000,0,1,0,0,0,0,1,63,105,0.6,0,1,0,0,1
0,1313695182,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,25670,2000,7500,3728,0,25670,2000,7500,3728,0,1,0,0,0,0,0,0,27,148,0.1824324324,0,1,0,1,0
0,1313704130,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,140580,1050,15400,11081,4000,70290,525,7700,5540.5,2000,2,0,0,0,0,0,0,27,82,0.383126935,0,2,0,0,2
0,1313716830,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,101850,0,10400,7410,4000,50925,0,5200,3705,2000,2,0,0,0,0,0,0,27,61,0.4426229508,1,1,0,0,2
1,1313729006,1,12,2022,2021,12,2021,1,4,4,4,0,0,0,619580,79700,30000,33076,17000,154895,19925,7500,8269,4250,0,4,0,0,0,0,4,109,182,0.5375922071,1,3,4,0,0
0,1313737752,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,141890,101250,6900,4509,2000,141890,101250,6900,4509,2000,0,1,0,0,0,0,1,94,168,0.5595238095,0,1,0,1,0
1,1313737979,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,182678,7500,7500,8396,2000,182678,7500,7500,8396,2000,0,1,0,0,0,0,1,116,131,0.8854961832,0,1,0,0,1
0,1313758620,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,62980,10600,4900,2534,0,62980,10600,4900,2534,0,0,1,0,0,0,0,1,21,55,0.3818181818,0,1,0,1,0
0,1313765982,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,46220,0,7500,3169,2000,46220,0,7500,3169,2000,1,0,0,0,0,0,0,28,74,0.3783783784,0,1,0,0,1
0,1313781525,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,67400,0,8500,2926,2000,67400,0,8500,2926,2000,0,1,0,0,0,0,1,77,89,0.8651685393,0,1,0,1,0
1,1313788969,1,12,2022,2021,12,2021,1,4,4,0,4,0,0,475160,0,34000,27748,12000,118790,0,8500,6937,3000,0,4,0,0,0,0,4,176,97,1.81443299,3,1,0,0,4
0,1313806969,2,1,2022,2022,1,2022,1,3,2,2,0,1,0,60500,0,11400,13728,4000,30250,0,5700,6864,2000,2,0,0,0,0,0,0,23,354,0.3770491803,1,2,0,0,3
0,1313817496,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,90951.3,5300,6900,5328,2000,90951.3,5300,6900,5328,2000,0,1,0,0,0,0,1,85,73,1.164383562,0,1,0,1,0
0,1313822447,2,1,2022,2022,1,2022,1,4,4,4,0,0,0,234135,1300,28600,13837,8000,58533.75,325,7150,3459.25,2000,0,4,0,0,0,0,4,25,74,0.3353095303,0,4,0,0,4
0,1313840251,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,31725,1400,5700,2374,0,31725,1400,5700,2374,0,0,1,0,0,0,0,1,38,61,0.6229508197,0,1,0,1,0
1,1313851080,2,1,2022,2022,1,2022,1,4,4,4,0,0,0,121800,1250,16800,15293,9000,30450,312.5,4200,3823.25,2250,4,0,0,0,0,0,0,26,40,0.6724903475,0,4,0,4,0
0,1313857861,2,1,2022,2022,1,2022,1,5,0,0,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,576,662,0.8700906344,4,1,0,5,0
1,1313866766,2,1,2022,2022,1,2022,1,4,4,4,0,0,0,498250.8,9100,30000,25211,8000,124562.7,2275,7500,6302.75,2000,0,4,0,0,0,0,4,60,126,0.47347607,0,4,0,0,4
0,1313894735,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,38860,0,6750,3466,0,38860,0,6750,3466,0,0,1,0,0,0,0,1,28,39,0.7179487179,0,1,0,0,1
0,1313910659,2,1,2022,2022,1,2022,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,117,NULL,0,1,0,1,0
0,1313932225,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,39330,0,7500,3047,4000,39330,0,7500,3047,4000,1,0,0,0,0,0,0,28,129,0.2170542636,0,1,0,0,1
0,1313952304,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,201960,0,8500,10549,2000,201960,0,8500,10549,2000,0,1,0,0,0,0,1,86,144,0.5972222222,0,1,0,0,1
0,1313954037,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,105648,7550,6600,7299,0,105648,7550,6600,7299,0,0,1,0,0,0,0,0,851,931,0.9140708915,0,1,0,1,0
0,131530828,10,9,2021,2021,9,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,85,NULL,0,1,0,1,0
0,131829949,10,9,2021,2021,9,2021,1,2,2,0,2,0,0,75330,24500,17000,10350,0,37665,12250,8500,5175,0,0,2,0,0,0,0,2,68,67,1.014925373,1,1,0,2,0
1,132313847,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,48059,26500,8500,4809,2000,48059,26500,8500,4809,2000,0,1,0,0,0,0,1,61,166,0.3674698795,0,1,0,0,1
0,132324897,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,71990,0,7500,3055,2000,71990,0,7500,3055,2000,0,1,0,0,0,0,1,47,87,0.5402298851,0,1,0,0,1
0,132423670,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,18600,0,6600,4630,0,18600,0,6600,4630,0,0,1,0,0,0,0,1,20,45,0.4444444444,0,1,0,1,0
0,133642651,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,92148,59300,17000,7128,4000,46074,29650,8500,3564,2000,2,0,0,0,0,0,0,23,104,0.2211538462,1,1,0,0,2
1,133646508,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,15384,0,10400,3704,0,15384,0,10400,3704,0,1,0,0,0,0,0,0,64,25,2.56,0,1,0,0,1
0,133653927,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,38145,0,6350,2483,2000,38145,0,6350,2483,2000,1,0,0,0,0,0,0,39,41,0.9512195122,0,1,0,1,0
0,134013386,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,79,NULL,1,1,0,2,0
0,134584919,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,128820,0,10400,5468,4000,64410,0,5200,2734,2000,2,0,0,0,0,0,0,41,31,1.322580645,1,1,0,2,0
0,135702892,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,112350,0,22500,7530,6000,37450,0,7500,2510,2000,0,3,0,0,0,0,3,153,166,0.921686747,2,1,3,0,0
0,135705146,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,26673,7500,7500,3373,2000,26673,7500,7500,3373,2000,1,0,0,0,0,0,0,71,124,0.5725806452,0,1,0,1,0
0,136354605,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,53650,0,6650,2451,2000,53650,0,6650,2451,2000,1,0,0,0,0,0,0,21,29,0.724137931,0,1,0,0,1
0,136595491,1,12,2022,2021,12,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,1154,NULL,0,1,0,1,0
0,136739957,9,8,2021,2021,8,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,247,NULL,1,1,0,2,0
0,137338170,10,9,2021,2021,9,2021,1,1,1,0,1,0,0,35410,27110,6300,10651,2000,35410,27110,6300,10651,2000,1,0,0,0,0,0,0,66,47,1.404255319,0,1,0,1,0
0,137583783,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,58849.7,5700,5700,13237,2000,58849.7,5700,5700,13237,2000,0,1,0,0,0,0,1,36,106,0.3396226415,0,1,0,0,1
0,13767452,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,38285,7500,7500,2855,4600,38285,7500,7500,2855,4600,1,0,0,0,0,0,0,50,107,0.4672897196,0,1,0,0,1
0,138172342,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,53240,0,5100,3010,2000,53240,0,5100,3010,2000,1,0,0,0,0,0,0,91,102,0.8921568627,0,1,0,0,1
0,138209587,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,57642,15000,15000,11142,4000,28821,7500,7500,5571,2000,2,0,0,0,0,0,0,44,93,0.4731182796,1,1,0,2,0
0,138258329,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,32605,7500,7500,2355,0,32605,7500,7500,2355,0,1,0,0,0,0,0,0,58,113,0.5132743363,0,1,0,1,0
0,138715135,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,71700,0,8500,8780,2000,71700,0,8500,8780,2000,1,0,0,0,0,0,0,78,125,0.624,0,1,0,1,0
0,139255721,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,37290,0,7500,8559,2000,37290,0,7500,8559,2000,1,0,0,0,0,0,0,28,87,0.3218390805,0,1,0,0,1
0,139354275,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,120014,13800,16000,14657,2000,60007,6900,8000,7328.5,1000,0,2,0,0,0,0,2,57,89,0.6141242938,0,2,0,0,2
0,139880254,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,30134.02,0,6500,-3951.95,2000,30134.02,0,6500,-3951.95,2000,1,0,0,0,0,0,0,43,60,0.7166666667,0,1,0,0,1
1,1410145889,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,370600,48000,20800,14778,0,185300,24000,10400,7389,0,0,0,2,0,0,0,0,125,118,1.059322034,1,1,0,2,0
0,1410180174,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,37190,25400,9250,5041,0,37190,25400,9250,5041,0,1,0,0,0,0,0,0,27,50,0.54,0,1,0,0,1
0,1410227255,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,21540,400,7500,2701,2000,21540,400,7500,2701,2000,1,0,0,0,0,0,0,22,79,0.2784810127,0,1,0,1,0
0,141028537,11,10,2021,2021,10,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,14,NULL,0,1,0,1,0
0,1410382654,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,74090,4800,9950,5150,0,74090,4800,9950,5150,0,1,0,0,0,0,0,0,54,62,0.8709677419,0,1,0,0,1
0,1410393325,10,9,2021,2021,9,2021,1,4,4,4,0,0,0,244194,20900,30000,10388,8000,61048.5,5225,7500,2597,2000,4,0,0,0,0,0,0,48,101,0.4702392822,2,2,0,0,4
0,1410821545,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,132400,0,8000,9219,2000,132400,0,8000,9219,2000,0,1,0,0,0,0,1,48,98,0.4897959184,0,1,0,0,1
0,1410889372,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,43874,8500,8500,5181,2000,43874,8500,8500,5181,2000,1,0,0,0,0,0,0,43,121,0.3553719008,0,1,0,1,0
0,1410917971,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,47900,0,10400,8032,2000,47900,0,10400,8032,2000,0,1,0,0,0,0,0,1015,1030,0.9854368932,0,1,0,1,0
1,1411016774,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,28386,0,9950,3250,0,28386,0,9950,3250,0,0,1,0,0,0,0,1,26,41,0.6341463415,0,1,0,0,1
0,1411639820,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,14938,0,5700,2384,2000,14938,0,5700,2384,2000,1,0,0,0,0,0,0,23,34,0.6764705882,0,1,0,1,0
1,1411699581,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,54138,8500,8500,4490,1000,54138,8500,8500,4490,1000,0,1,0,0,0,0,1,62,102,0.6078431373,0,1,0,1,0
0,1411748455,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,376840,0,8500,10063,4000,376840,0,8500,10063,4000,0,1,0,0,0,0,1,1153,1093,1.054894785,0,1,0,0,1
0,1411939745,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,25875,30930,8500,2945,500,25875,30930,8500,2945,500,1,0,0,0,0,0,0,67,117,0.5726495726,0,1,0,1,0
0,1411972916,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,33360,9950,8500,3599,0,33360,9950,8500,3599,0,1,0,0,0,0,0,0,92,95,0.9684210526,0,1,0,1,0
0,1412001501,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,21511,6750,6750,9651,0,21511,6750,6750,9651,0,0,1,0,0,0,0,1,28,39,0.7179487179,0,1,0,1,0
0,1412272312,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,48363,1000,12700,5255,2000,24181.5,500,6350,2627.5,1000,0,2,0,0,1,0,1,33,45,0.7159863946,0,2,0,0,2
0,1412337123,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,32130,31130,8500,19477,1000,32130,31130,8500,19477,1000,1,0,0,0,0,0,0,76,94,0.8085106383,0,1,0,0,1
0,1412472506,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,54100,0,14600,8498,4000,27050,0,7300,4249,2000,0,2,0,0,0,0,2,37,34,1.088235294,1,1,0,0,2
1,1412495199,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,74600,0,18000,10682,2000,37300,0,9000,5341,1000,2,0,0,0,0,0,0,39,32,1.21875,1,1,0,0,2
0,1412502170,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,48010,36600,8500,4460,0,48010,36600,8500,4460,0,1,0,0,0,0,0,0,34,81,0.4197530864,0,1,0,1,0
0,1412502959,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,47832,35000,8500,5272,0,47832,35000,8500,5272,0,1,0,0,0,0,0,0,41,128,0.3203125,0,1,0,1,0
0,1412503843,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,39842,28100,8500,4972,0,39842,28100,8500,4972,0,1,0,0,0,0,0,0,40,103,0.3883495146,0,1,0,1,0
0,1412504658,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,37615,25400,8500,4735,0,37615,25400,8500,4735,0,1,0,0,0,0,0,0,40,79,0.5063291139,0,1,0,1,0
0,1412508957,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,82964,58800,17000,9344,0,41482,29400,8500,4672,0,2,0,0,0,0,0,0,38,125,0.304,1,1,0,2,0
0,1412512715,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,39491.6,23500,8500,10835,0,39491.6,23500,8500,10835,0,1,0,0,0,0,0,0,63,77,0.8181818182,0,1,0,1,0
0,1412516837,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,39491.6,23500,8500,10635,0,39491.6,23500,8500,10635,0,1,0,0,0,0,0,0,43,121,0.3553719008,0,1,0,1,0
0,1412517043,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35626.6,23500,8500,4635,0,35626.6,23500,8500,4635,0,1,0,0,0,0,0,0,27,93,0.2903225806,0,1,0,1,0
0,1412525236,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,95167,11550,15000,6717,19000,47583.5,5775,7500,3358.5,9500,0,2,0,0,0,0,2,29,115,0.2812064585,0,2,0,2,0
0,1412530783,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,89820,59000,17000,10320,0,44910,29500,8500,5160,0,2,0,0,0,0,0,0,38,128,0.296875,1,1,0,2,0
0,1412530933,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,28325.7,8500,8500,5127,2000,28325.7,8500,8500,5127,2000,1,0,0,0,0,0,0,29,98,0.2959183673,0,1,0,0,1
0,1412531033,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,29,98,0.2959183673,0,1,0,1,0
0,1412531474,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44910,29500,8500,5160,0,44910,29500,8500,5160,0,1,0,0,0,0,0,0,38,98,0.387755102,0,1,0,1,0
0,1412532069,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41520,29700,8500,5160,0,41520,29700,8500,5160,0,1,0,0,0,0,0,0,49,79,0.6202531646,0,1,0,1,0
0,1412532194,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,38862,27500,8500,4672,0,38862,27500,8500,4672,0,1,0,0,0,0,0,0,37,119,0.3109243697,0,1,0,1,0
0,1412536323,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,89420,59000,17000,9920,0,44710,29500,8500,4960,0,2,0,0,0,0,0,0,36,115,0.3130434783,1,1,0,2,0
0,1412536452,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44710,29500,8500,4960,0,44710,29500,8500,4960,0,1,0,0,0,0,0,0,61,91,0.6703296703,0,1,0,1,0
0,1412538228,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,27,121,0.2231404959,0,1,0,1,0
0,1412538288,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41035,29500,8500,5035,0,41035,29500,8500,5035,0,1,0,0,0,0,0,0,39,116,0.3362068966,0,1,0,1,0
0,1412538488,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,39,95,0.4105263158,0,1,0,1,0
0,1412539605,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44485,29500,8500,4735,0,44485,29500,8500,4735,0,1,0,0,0,0,0,0,42,78,0.5384615385,0,1,0,1,0
0,1412544794,1,12,2022,2021,12,2021,1,4,3,3,0,1,0,39201,0,13800,20073,4001,13067,0,4600,6691,1333.666667,3,0,0,0,0,0,0,246,272,0.4022613322,0,4,0,4,0
0,1412546620,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44704.1,29300,8500,5260,0,44704.1,29300,8500,5260,0,1,0,0,0,0,0,0,35,128,0.2734375,0,1,0,1,0
0,1412547504,9,8,2021,2021,8,2021,1,4,3,3,0,1,0,118332.3,62400,25500,15480,0,39444.1,20800,8500,5160,0,3,0,0,0,0,0,0,38,106,0.358490566,2,2,0,4,0
0,1412548828,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44167,29300,8500,4760,0,44167,29300,8500,4760,0,1,0,0,0,0,0,0,30,105,0.2857142857,0,1,0,1,0
0,1412554411,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,37863,23500,8500,5197,0,37863,23500,8500,5197,0,1,0,0,0,0,0,0,69,98,0.7040816327,0,1,0,1,0
0,1412558558,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,50260,34900,8500,4860,0,50260,34900,8500,4860,0,1,0,0,0,0,0,0,24,85,0.2823529412,0,1,0,1,0
0,1412664527,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,32614,8500,8500,4534,2000,32614,8500,8500,4534,2000,1,0,0,0,0,0,0,71,76,0.9342105263,0,1,0,1,0
0,1412683971,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,30011,8750,7500,3801,2000,30011,8750,7500,3801,2000,0,1,0,0,0,0,1,54,93,0.5806451613,0,1,0,0,1
